Station Code,Location,State,Temp Min,Temp Max,Dissoved Oxygen Min,Dissoved Oxygen Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Fecal Coliform Min,Fecal Coliform Max,Total Coliform Min,Total Coliform Max
1380,"SATLUJ      AT      D/S      NFL, PUNJAB",PUNJAB,17.0,28.0,7.4,7.9,7.7,8.0,254.0,348.0,,,0.4,1.2,130.0,600.0,340.0,810.0
1020,"SATLUJ     AT     100M     D/S BUDHA     NALA     CONFL., LUDHIANA",PUNJAB,16.0,35.0,2.0,5.1,7.17,7.59,732.0,1733.0,30.0,108.0,1.6,14.0,17000.0,210000.0,31000.0,380000.0
1021,"SATLUJ    AT    BOAT    BDG. DHARMKOTNAKODAR ROAD, JALANDHAR",PUNJAB,16.0,32.0,3.4,6.5,7.25,8.2,385.0,1180.0,5.0,37.0,1.0,3.0,13000.0,63000.0,27000.0,110000.0
1381,"SATLUJ     AT     D/S     EAST BASIN, PUNJAB",PUNJAB,12.0,29.0,1.0,3.2,7.0,7.4,390.0,710.0,8.0,22.0,1.2,2.2,350.0,2300.0,940.0,4600.0
1691,"SATLUJ              AT              U/S
HUSSANIWALA             H/W FEROZEPUR, PUNJAB",PUNJAB,16.0,30.0,7.0,8.0,7.4,8.2,238.0,396.0,0.2,2.0,0.4,0.8,370.0,920.0,610.0,2200.0
1692,"SATLUJ              AT              D/S HUSSANIWALAH/W FEROZEPUR, PUNJAB",PUNJAB,16.0,31.0,6.9,7.8,7.3,8.0,260.0,420.0,0.3,2.0,0.6,1.0,400.0,1100.0,680.0,2200.0
1022,"SATLUJ          AT          BRIDGE HARIKE, AMRITSAR",PUNJAB,11.0,30.0,4.0,6.4,6.9,7.3,260.0,413.0,2.0,4.1,1.0,2.8,210.0,940.0,580.0,1700.0
2915,"SATLUJ AT 100 MT. D/S OF PACL, NANGAL, PUNJAB",PUNJAB,17.0,30.0,7.4,7.8,7.7,8.4,258.0,415.0,0.5,1.0,0.6,1.4,170.0,680.0,390.0,910.0
3869,SATLUJ RIVER  D/S TRT OF RAMPUR                       HYDEL ELECTRIC PROJECT,PUNJAB,14.0,17.0,8.7,9.1,7.3,8.1,96.0,309.0,0.1,0.5,0.3,0.5,0.0,0.0,0.0,0.0
3871,RIVER SATLUJ D/S POWER HOUSE KASHANG HEP,PUNJAB,11.0,14.0,8.9,9.4,7.4,7.9,99.0,332.0,0.1,0.6,0.2,0.5,2.0,2.0,24.0,24.0
3872,SATLUJ          RIVER          D/S TIDONG HEP,PUNJAB,9.4,14.0,8.8,9.5,7.6,7.9,152.0,269.0,0.1,0.2,0.1,0.5,4.0,4.0,150.0,150.0
10020,RIVER           SATLUJ           AT ANANDPUR SAHIB,PUNJAB,16.0,27.0,7.5,8.0,7.5,8.4,242.0,345.0,0.5,0.5,0.2,0.8,180.0,780.0,400.0,1700.0
10021,RIVER  SATLUJ  AT  BUNGA SAHIB,PUNJAB,16.0,24.0,7.0,7.9,7.5,8.0,209.0,442.0,2.0,2.0,0.2,0.8,200.0,1700.0,780.0,3900.0
10022,RIVER           SATLUJ           AT PHILLAUR U/S,PUNJAB,15.0,32.0,4.8,7.0,7.0,7.6,240.0,610.0,1.0,3.8,0.1,0.2,70.0,220.0,110.0,460.0
10023,RIVER           SATLUJ           AT PHAGWARA                      U/S (CHAHERU BRIDGE),PUNJAB,16.0,31.0,1.2,2.9,6.9,7.5,488.0,621.0,8.0,14.0,3.0,5.4,700.0,1400.0,1100.0,2100.0
10024,RIVER           SATLUJ           AT PHAGWARA                      D/S (KANGANIWAL BRIDGE),PUNJAB,15.0,32.0,0.0,0.0,7.0,7.4,1002.0,1126.0,22.0,48.0,2.9,7.1,940.0,2100.0,1400.0,4300.0
10025,RIVER           SATLUJ           AT JALANDHAR  U/S   (PEERU SHAH KA DARGAH),PUNJAB,17.0,31.0,0.0,0.0,7.0,7.4,1032.0,1432.0,5.0,70.0,4.0,7.1,1700.0,3300.0,3300.0,7900.0
10026,RIVER           SATLUJ           AT JALANDHAR                     D/S (MALSIAN BRIDGE),PUNJAB,16.0,30.0,0.0,0.0,6.9,7.4,1174.0,1546.0,52.0,78.0,4.1,9.7,2200.0,4600.0,4900.0,9400.0
10027,RIVER           SATLUJ           AT LUDHIANA U/S,PUNJAB,14.0,33.0,5.8,7.8,7.1,7.9,353.0,488.0,1.0,2.0,0.6,1.0,400.0,1300.0,920.0,2500.0
10028,RIVER           SATLUJ           AT LUDHIANA D/S,PUNJAB,17.0,35.0,2.0,4.8,7.2,7.6,582.0,1510.0,14.0,72.0,1.2,4.0,17000.0,130000.0,33000.0,270000.0
1006,BEAS AT U/S MANALI,HIMACHAL PRADESH,5.0,18.0,8.6,9.2,7.04,8.1,98.0,256.0,0.1,0.1,0.2,0.801,7.0,23.0,58.0,170.0
2604,BEAS AT D/S MANALI,HIMACHAL PRADESH,5.0,17.0,7.5,9.7,6.6,8.0,89.0,251.0,0.1,0.2,0.2,0.7,13.0,43.0,120.0,280.0
1009,BEAS    AT    U/S    PANDON DAM,HIMACHAL PRADESH,10.0,22.0,8.2,10.4,7.24,8.15,83.0,214.0,0.1,0.2,0.2,0.897,17.0,46.0,110.0,350.0
2602,BEAS AT EXIT OF TUNNEL DEHAL POWER HOUSE,HIMACHAL PRADESH,9.0,25.0,6.7,9.6,7.82,8.19,80.0,324.0,0.1,0.2,0.2,0.418,17.0,34.0,140.0,280.0
2603,BEAS U/S MANDI,HIMACHAL PRADESH,12.0,24.0,7.7,10.6,7.1,8.2,27.0,548.0,0.1,0.1,0.2,1.2,17.0,22.0,110.0,180.0
3855,BEAS AT D/S MANDI,HIMACHAL PRADESH,13.0,26.0,7.5,11.4,7.11,8.48,127.0,327.0,0.1,0.2,0.011,1.44,21.0,43.0,170.0,350.0
1693,BEAS                AT                D/S JAISINGHPUR,HIMACHAL PRADESH,12.5,19.0,6.7,8.7,7.3,8.7,142.0,420.0,0.1,0.5,0.2,0.7,4.0,15.0,130.0,280.0
1694,BEAS AT D/S ALAMPUR,HIMACHAL PRADESH,12.5,18.0,6.8,8.7,7.41,8.48,136.0,428.0,0.1,0.6,0.2,0.71,4.0,14.0,170.0,280.0
1695,BEAS                AT                D/S DEHRAGOPIPUR,HIMACHAL PRADESH,14.2,20.0,6.9,8.7,7.09,8.48,167.0,446.0,0.1,0.5,0.2,0.82,4.0,15.0,170.0,350.0
1010,BEAS AT D/S PONG DAM,HIMACHAL PRADESH,13.0,18.0,6.4,8.6,7.34,8.18,122.0,309.0,0.1,0.5,0.2,1.15,5.0,15.0,210.0,350.0
1294,BEAS AT U/S KULLU,HIMACHAL PRADESH,6.0,16.0,7.5,9.5,7.1,8.4,85.0,216.0,0.1,0.2,0.2,0.6,14.0,46.0,130.0,350.0
1011,BEAS    AT    D/S    PANDOH DAM,HIMACHAL PRADESH,10.0,28.0,7.0,10.8,7.2,8.4,110.0,273.0,0.1,0.2,0.2,1.8,17.0,33.0,140.0,280.0
1696,"BEAS         D/S         NADAUN BRIDGE, VILL BHADOLI",HIMACHAL PRADESH,14.0,17.5,7.0,8.7,7.4,8.5,164.0,475.0,0.1,0.4,0.2,0.9,6.0,13.0,170.0,280.0
1012,"BEAS  AT  TALWARA  H/W, PUNJAB",PUNJAB,12.0,28.0,7.2,8.1,7.0,7.4,164.0,260.0,0.0,0.0,0.4,0.8,46.0,70.0,70.0,110.0
1697,"BEAS                AT                U/S PATHANKOT, PUNJAB",PUNJAB,12.0,29.0,7.0,7.8,7.0,7.2,190.0,287.0,1.0,1.1,1.0,1.4,70.0,84.0,110.0,210.0
1695,"BEAS    D/S    PATHANKOT, PUNJAB",PUNJAB,13.0,29.0,6.9,7.7,7.0,7.3,210.0,290.0,1.0,1.3,0.6,1.6,70.0,110.0,110.0,220.0
1294,"BEAS AT 1KM.D/S OF EFFL. DISH.             POINT             AT MUKERIAN , PUNJAB",PUNJAB,10.0,28.0,5.2,7.0,7.0,7.5,247.0,348.0,1.0,2.6,1.0,1.8,130.0,260.0,280.0,630.0
1011,"BEAS          AT          G.T.ROAD UNDER         BDG.         NEAR
KAPURTHALA",PUNJAB,11.0,28.0,7.1,8.0,7.2,7.5,224.0,298.0,1.0,1.6,0.8,1.9,70.0,140.0,170.0,280.0
1696,"BEAS      U/S      GOINDWAL, PUNJAB",PUNJAB,10.0,29.0,7.0,7.8,7.0,7.6,220.0,304.0,1.0,1.6,1.0,1.4,84.0,110.0,170.0,220.0
1012,"BEAS       AT       100M       D/S INDUST.                         DISCH.
GOINDWAL",PUNJAB,12.0,28.0,6.9,7.8,7.0,7.5,232.0,314.0,1.1,1.6,0.6,1.6,110.0,170.0,210.0,280.0
1697,"BEAS AT HARIKE, PUNJAB",PUNJAB,11.0,30.0,7.2,7.8,7.0,7.3,222.0,318.0,1.1,1.6,0.8,1.9,48.0,110.0,170.0,220.0
1088,RAVI AT U/S MADHOPUR,HIMACHAL PRADESH,10.0,17.0,6.8,8.7,6.89,8.15,191.0,418.0,0.1,0.4,0.2,1.49,4.0,10.0,170.0,280.0
2615,RAVI         AT         AT         D/S CHAMERA III HEP,HIMACHAL PRADESH,7.1,10.2,8.5,9.9,7.2,8.4,131.0,268.0,0.1,0.6,0.2,0.9,5.0,14.0,140.0,350.0
2613,RAVI AT D/S OF CHAMBA TOWN,HIMACHAL PRADESH,7.3,10.0,8.3,9.6,7.0,8.4,164.0,337.0,0.1,0.5,0.2,0.6,4.0,17.0,130.0,350.0
3873,RIVER      RAVI      U/S      STP BARGA (CHAMBA),HIMACHAL PRADESH,7.3,9.9,8.6,9.8,7.2,8.3,138.0,261.0,0.1,0.3,0.1,0.7,4.0,13.0,170.0,280.0
3874,RIVER      RAVI      D/S      STP BHAGOT (CHAMBA),HIMACHAL PRADESH,7.2,10.0,8.5,9.7,7.3,8.4,169.0,282.0,0.1,0.7,0.2,0.7,4.0,15.0,140.0,350.0
3856,SWAN RIVER U/S GAGRET,HIMACHAL PRADESH,9.0,20.0,6.1,7.8,7.6,8.4,163.0,821.0,0.1,0.3,0.2,0.8,4.0,14.0,170.0,430.0
3857,SWAN RIVER D/S GAGRET,HIMACHAL PRADESH,9.0,20.0,6.0,7.6,7.6,8.4,249.0,1017.0,0.2,1.1,0.2,0.9,6.0,22.0,150.0,540.0
3858,SWAN           RIVER           U/S SANTOSHGARH BRIDGE,HIMACHAL PRADESH,9.0,23.0,6.1,7.6,7.8,8.5,352.0,780.0,0.2,2.1,0.2,1.1,6.0,17.0,220.0,350.0
3859,"SWAN    RIVER    U/S    UNA
TOWN              GHALLUWAL BRIDGE",HIMACHAL PRADESH,8.0,20.0,5.8,7.5,7.6,8.5,302.0,739.0,0.1,0.4,0.2,1.2,4.0,17.0,140.0,430.0
1097,"RAVI         AT         U/S         OF MADHOPUR HEADWORKS,
GURDASPUR, PUNJAB",PUNJAB,12.0,29.0,7.1,8.8,7.2,7.6,136.0,180.0,0.8,1.5,0.4,0.9,43.0,94.0,70.0,170.0
1290,PARVATI   BEFORE   CONF. TO RIVER BEAS,HIMACHAL PRADESH,5.0,15.0,8.7,5.8,6.6,8.6,56.0,558.0,0.1,0.1,0.2,1.0,14.0,38.0,110.0,220.0
2605,PARVATI            AT            U/S MANIKARAN,HIMACHAL PRADESH,4.0,15.0,8.9,8.0,6.7,8.3,56.0,121.0,0.1,0.1,0.2,0.9,11.0,22.0,63.0,130.0
2606,PARVATI            AT            D/S MANIKARAN,HIMACHAL PRADESH,4.0,15.0,8.9,9.2,6.5,8.3,68.0,119.0,0.1,0.2,0.2,1.0,13.0,26.0,94.0,220.0
1551,"SIRSA           RIVER      ,      U/S SITOMAJRI NALLAHGARH",HIMACHAL PRADESH,10.0,26.0,4.4,7.5,7.2,8.2,338.0,1376.0,1.2,8.0,0.2,14.5,5.0,26.0,20.0,150.0
1552,"SIRSA               RIVER,        D/S NALAGARH BRIDGE",HIMACHAL PRADESH,15.8,25.5,3.6,7.0,6.2,8.3,593.0,1981.0,4.0,16.0,0.2,14.8,14.0,38.0,21.0,210.0
1868,"SIRSA      RIVER      AT      D/S NALAGARH                 DISTT.
SOLAN",HIMACHAL PRADESH,15.6,24.3,2.9,7.4,7.3,8.6,961.0,1954.0,6.0,12.0,0.2,14.6,11.0,33.0,26.0,280.0
1869,SWAN     RIVER     AT     D/S NANGAL DISTT. UNA,HIMACHAL PRADESH,9.0,23.0,5.0,8.2,7.4,8.5,349.0,819.0,0.2,1.5,0.2,1.4,6.0,31.0,280.0,540.0
2616,SIUEL AT D/S SURGANI,HIMACHAL PRADESH,7.1,15.0,8.6,9.6,7.4,8.3,143.0,331.0,0.1,0.6,0.2,0.8,4.0,17.0,120.0,280.0
2607,SUKETI     KHAD     AT    D/S MANDI,HIMACHAL PRADESH,10.0,28.0,6.8,9.2,7.1,8.2,148.0,486.0,0.1,0.4,0.1,1.1,22.0,94.0,220.0,540.0
2608,BINWA              AT              D/S PAPROLA/BAIJNATH,HIMACHAL PRADESH,11.0,20.0,7.2,10.2,6.9,7.9,98.0,274.0,0.1,0.6,0.2,0.9,6.0,15.0,170.0,350.0
2609,NEUGAL AT D/S THURAL,HIMACHAL PRADESH,13.0,20.0,6.7,9.1,7.2,8.5,125.0,232.0,0.1,0.6,0.2,1.1,4.0,12.0,150.0,280.0
2610,SPITI AT KHAB,HIMACHAL PRADESH,9.0,12.0,9.7,8.1,6.8,7.9,70.0,296.0,0.1,0.2,0.2,0.3,2.0,2.0,17.0,17.0
2612,BASPA AT U/S RESERVOIR BASPA PROJECT,HIMACHAL PRADESH,10.0,14.0,9.3,10.2,6.7,7.9,87.0,294.0,0.1,0.5,0.2,0.4,,,,
1307,CHUNT  KOL    (MAULANA AZAD BRIDGE),JAMMU & KASHMIR,6.4,24.0,1.1,8.5,7.0,7.9,163.0,428.0,2.3,14.5,,,,,,
1306,"GAWKADAL,                     SRG (SHERGHARI, SRG)",JAMMU & KASHMIR,6.5,23.1,5.6,9.4,7.2,8.1,132.0,313.0,1.5,6.0,,,,,,
1304,"JHELAM   AT   ANANTNAG
D/S",JAMMU & KASHMIR,5.2,22.5,6.1,9.2,7.3,8.2,165.0,352.0,1.3,3.5,,,,,,
3274,JHELUM          RIVER          AT AWANTIPORA,JAMMU & KASHMIR,3.9,22.8,6.0,8.9,7.2,8.3,124.0,281.0,1.2,3.3,,,,,,
3275,JHELUM          RIVER          AT PAMPORE,JAMMU & KASHMIR,3.5,22.5,5.0,9.1,7.1,8.5,110.0,284.0,1.4,3.2,,,,,,
1410,"JHELAM    AT    DALAGATE (INLET), SRINAGAR",JAMMU & KASHMIR,7.1,23.0,4.8,8.3,7.0,8.7,124.0,305.0,1.5,4.5,,,,,,
1411,JHELAM   AT   CHATTABAL WEIR (OUTLET,JAMMU & KASHMIR,5.3,22.1,4.3,8.9,7.1,7.8,124.0,298.0,1.5,5.5,,,,,,
2755,"BANGANGA        (BATHING GHAT), KATRA,",JAMMU & KASHMIR,13.0,28.0,5.1,7.6,7.9,8.3,290.0,590.0,2.0,14.0,,,,,,
2756,BANGANGA (IN FRONT OF PONY  SHED  NEAR  REASI BRIDGE)KATRA,JAMMU & KASHMIR,13.0,28.0,4.8,8.4,7.6,8.3,305.0,766.0,2.1,5.0,0.2,7.8,,,,
2752,"BASANTER       US       (R.H.S)
SAMBA      (BELOW      NH1A BRIDGE),",JAMMU & KASHMIR,15.0,26.0,6.6,8.9,8.0,8.6,268.0,420.0,2.0,2.9,0.2,0.1,,,,
2753,"BASANTER)D/S(R.H.S.)
SAMBA          (AT          CHAK MANGA GUJJAR",JAMMU & KASHMIR,15.0,26.0,6.4,8.3,7.8,8.1,238.0,530.0,1.9,4.0,0.2,0.4,,,,
2748,CHENAB AT L.H.S.(BELOW BRIDGE CHENAB),JAMMU & KASHMIR,11.0,16.0,7.2,8.2,7.4,8.0,116.0,180.0,0.8,2.8,0.2,0.7,,,,
2749,"CHENAB AT BLIND CURVE SHAMSHAN GHAT (1.5 KM
U/S FROM SPOT)",JAMMU & KASHMIR,11.0,16.0,8.0,9.5,7.4,8.1,116.0,184.0,0.8,2.7,0.2,0.6,,,,
2751,CHENAB   AT   JAL   PATAN MANDIR  AFTER  MEETING WITH    MAIN    DRAIN    OF AKHNOOR                 CITY(1.5 KMD/S FROM SPOT),JAMMU & KASHMIR,11.0,17.0,8.0,9.5,7.3,8.0,122.0,180.0,1.2,3.1,0.2,0.6,,,,
2754,DEVAK RIVERUDHAMPUR(NEAR SHIV MANDIRD/S)L.H.S.,JAMMU & KASHMIR,13.0,26.0,4.5,8.0,7.6,8.4,350.0,510.0,8.0,10.0,0.1,4.0,,,,
2757,DEVAK       RIVER               AT UTTERBEHN,JAMMU & KASHMIR,11.0,26.0,7.2,8.0,7.8,8.1,304.0,476.0,1.0,3.3,0.1,5.7,,,,
2742,"TAWI          AT          SHETALI LIFTING                          POINT NAGROTA(5KM U/S TAWI
BRIDGE)",JAMMU & KASHMIR,17.0,26.0,7.0,6.9,7.7,8.2,188.0,216.0,1.1,1.2,0.1,0.1,,,,
2743,TAWI     AT     BAGHEBAHU LIFTING  POINT(1  KM  U/S TAWI BRIDGE),JAMMU & KASHMIR,17.0,26.0,7.3,8.6,8.0,8.2,176.0,248.0,0.9,1.3,0.2,0.3,,,,
2744,TAWI         BELOW         TAWI BRIDGE,JAMMU & KASHMIR,14.0,26.0,6.2,8.2,8.0,8.5,260.0,290.0,2.1,8.3,0.2,7.3,,,,
2745,TAWI  BAGHWATI  NAGAR (2KM D/S TAWI BRIDGE,JAMMU & KASHMIR,26.0,26.0,6.7,7.6,8.2,8.2,268.0,268.0,5.3,5.3,0.6,0.6,,,,
2746,"TAWI                                        AT
BELICHARANA(4KM     D/S TAWI BRIDGE)",JAMMU & KASHMIR,14.0,26.0,7.3,6.7,7.6,8.5,154.0,280.0,1.3,6.7,0.2,0.2,,,,
2747,"TAWI         AT         SURAJPUR CHATHA(10 KM D/S TAWI BRIDGE)BELOW       BRIDGE NEAR       CHATHA       MSW DUMPING SITE, J&K",JAMMU & KASHMIR,14.0,26.0,7.0,8.3,7.4,8.4,160.0,260.0,1.4,4.9,0.2,0.1,,,,
2758,"UJH     RIVER         AT     DAM SITE(L.H.S.), KATHUA",JAMMU & KASHMIR,12.0,26.0,8.0,9.1,7.9,8.5,158.0,320.0,0.7,1.0,,,,,,
3272,JHELUM          RIVER          AT VERINAG,JAMMU & KASHMIR,8.0,15.0,6.4,7.5,7.3,7.8,100.0,299.0,0.4,1.0,,,,,,
3273,"JHELUM          RIVER          AT SANGAM,     CONFLUENCE POINT          OF          VISHAV
NALLAH",JAMMU & KASHMIR,5.2,23.2,5.7,8.8,7.3,8.1,114.0,260.0,1.2,3.0,,,,,,
3276,"JHELUM  RIVER  ATSPORE, CONFLUENCE   POINT   OF WULAR LAKE",JAMMU & KASHMIR,5.6,22.0,6.0,9.7,7.2,8.2,130.0,256.0,1.4,3.0,,,,,,
3277,JHELUM                           RIVER ATBARAMULLA D/S,JAMMU & KASHMIR,5.6,23.0,6.2,8.9,7.5,8.2,145.0,270.0,1.8,3.3,,,,,,
3278,LIDDER        NALLAH        AT LARIPORA,JAMMU & KASHMIR,2.9,15.0,7.0,8.2,7.4,8.6,80.0,191.0,0.4,1.2,,,,,,
3279,LIDDER NALLAH AT CLUB PARK,JAMMU & KASHMIR,3.8,15.2,6.8,11.2,7.3,8.5,84.0,192.0,0.4,1.2,,,,,,
3280,LIDDER  NALLAH  AT  BUS ADDA,JAMMU & KASHMIR,3.4,16.5,6.9,10.7,7.4,8.3,90.0,243.0,0.9,2.1,,,,,,
3281,"LIDDER        NALLAH        AT YANEER,            D/S            OF
PHALGUM",JAMMU & KASHMIR,2.5,18.5,7.3,10.0,7.4,8.1,60.0,156.0,0.4,1.1,,,,,,
3282,"LIDDER    NALLAH    NERA BUMZOO, ANANTNAG",JAMMU & KASHMIR,6.9,18.2,7.5,11.2,7.0,8.3,81.0,205.0,0.5,1.1,,,,,,
3283,SINDH            RIVER            AT SONAMARG U/S,JAMMU & KASHMIR,3.5,10.5,7.3,11.3,7.5,8.1,112.0,362.0,0.4,1.1,,,,,,
3284,SINDH        RIVER                AT SONAMARG D/S,JAMMU & KASHMIR,3.4,11.2,7.6,10.5,7.6,8.3,117.0,357.0,0.4,1.0,,,,,,
3285,SINDH   RIVER      AT   WAIL BRIDGE,JAMMU & KASHMIR,2.7,14.8,7.6,10.4,7.3,8.4,98.0,291.0,0.5,1.0,,,,,,
3286,SINDH        RIVER                AT DUDERHAMA,JAMMU & KASHMIR,5.9,17.7,5.9,10.4,7.3,8.1,102.0,313.0,1.2,3.7,,,,,,
3287,"SINDH  RIVER  AT  RANGIL, SRINAGAR",JAMMU & KASHMIR,2.7,14.3,6.5,9.8,7.2,8.0,131.0,305.0,0.4,1.5,,,,,,
1491,BHAGIRATHI                       AT GANGOTRI,UTTARAKHAND,,,10.1,10.1,7.1,7.1,138.0,138.0,1.0,1.0,,,2.0,2.0,11.0,11.0
1485,"MANDAKINI                     B/C
ALAKNANDA                     AT RUDRAPRAYAG",UTTARAKHAND,15.0,18.0,9.0,9.6,7.0,7.7,81.0,81.0,1.0,1.0,,,170.0,170.0,16000.0,16000.0
1484,ALAKNANDA                   B/C MANDAKINI    AT    RUDRA PRAYAG,UTTARAKHAND,12.0,18.0,8.6,9.4,7.1,7.7,114.0,114.0,1.0,1.0,,,240.0,240.0,9200.0,9200.0
1486,"ALKANANDA                  A/C
MANDAKINI                        AT RUDRAPRAYAG",UTTARAKHAND,14.0,18.0,8.8,9.4,7.6,7.8,,,1.0,1.0,,,,,,
1487,ALAKNANDA      B/C      TO BHAGIRATHI                       AT DEVPRAYAG,UTTARAKHAND,12.0,19.0,8.8,9.4,7.5,7.8,130.0,130.0,1,1,,,,,,
1489,ALAKNANDA   A/C   WITH BHAGIRATHI                       AT DEVPRAYAG,UTTARAKHAND,14.0,18.0,9.2,9.4,7.6,7.9,,,1,1,,,,,,
1060,"GANGA     AT     RISHIKESH
U/S",UTTARAKHAND,12.0,24.0,9.6,10.6,7.0,7.8,,,1,1,,,,,22.0,80.0
2725,GANGA  RIVER  A/C  SONG NEAR      SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,13.0,25.0,7.1,9.4,7.0,7.7,,,1,1.2,,,,,90.0,280.0
10147,"RIVER         GANGA         D/S
RISHIKESH",UTTARAKHAND,15.0,24.0,8.6,10.2,7.4,7.7,,,1,1,,,,,30.0,120.0
3997,"RIVER         GANGA         U/S HARIDWAR                          AT ABINDUGHAT, DUDHIYABAD,
HARIDWAR",UTTARAKHAND,15.0,24.0,8.2,9.4,7.4,7.9,,,1,1,,,,,50.0,210.0
10148,RIVER GANGA AT HAR-KI- PAURI GHAT,UTTARAKHAND,15.0,24.0,8.6,9.8,7.0,7.6,,,1,1,,,,,70.0,170.0
1061,"GANGA    AT    HARIDWAR
D/S",UTTARAKHAND,8.0,24.0,6.4,9.6,6.9,7.9,,,1,6.6,,,,,140.0,1600.0
1062,"GANGA                                   AT
GARHMUKTESHWAR",UTTAR PRADESH,21.0,23.0,7.3,8.7,7.4,7.7,120.0,258.0,1.2,3,0.3,0.6,180.0,350.0,410.0,610.0
10149,RIVER           GANGA           AT GHARMUKTESHWAR,UTTAR PRADESH,21.0,23.0,7.4,8.9,7.1,7.8,197.0,258.0,1.8,2.6,0.3,5.2,110.0,350.0,370.0,610.0
2488,"GANGA                               U/S,
ANOOPSHAHAR",UTTAR PRADESH,14.0,25.0,6.4,9.2,7.0,7.5,152.0,254.0,1.4,4.3,0.3,0.6,210.0,280.0,440.0,630.0
2489,"GANGA                               D/S,
ANOOPSHAHAR","UTTAR
PRADESH",15.0,25.0,7.1,9.0,7.2,7.6,138.0,244.0,1.6,4.1,0.3,0.4,120.0,230.0,350.0,450.0
1145,GANGA       AT       NARORA (BULANDSAHAR),UTTAR PRADESH,17.0,26.0,6.9,8.7,7.0,7.6,137.0,248.0,1.2,4.2,0.3,0.5,200.0,370.0,470.0,630.0
2490,"GANGA     AT      KACHHLA GHAT, ALIGARH",UTTAR PRADESH,17.0,28.0,6.8,8.6,7.2,7.6,136.0,242.0,1.6,3.6,0.3,0.4,130.0,250.0,410.0,510.0
1063,GANGA AT KANNAUJ U/S (RAJGHAT),UTTAR PRADESH,16.0,34.0,6.3,10.2,7.0,8.5,222.0,404.0,2.8,4.2,0.3,0.3,2000.0,3800.0,3400.0,7900.0
1066,GANGA AT KANNAUJ D/S,"UTTAR
PRADESH",16.0,34.0,6.2,10.4,7.5,8.6,204.0,439.0,3,5,0.3,0.3,3100.0,4100.0,5800.0,8400.0
