Station Code,Location,State,Temp Min,Temp Max,Dissoved Oxygen Min,Dissoved Oxygen Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Fecal Coliform Min,Fecal Coliform Max,Total Coliform Min,Total Coliform Max
2567,KAMALA AT BENIPATTI (MADHUBANI),BIHAR,15.0,30.0,7.4,10.0,7.6,8.9,216.0,484.0,1.8,2.9,0.0,0.0,800.0,3000.0,3000.0,9000.0
2569,KAMALA  AT DARBHANGA,BIHAR,17.0,30.0,7.0,8.6,7.3,8.2,233.0,1150.0,1.8,2.9,0.0,0.0,1100.0,2600.0,3000.0,5000.0
2563,"MANUSMARAT RIGA, SITAMARHI",BIHAR,18.0,32.0,6.7,8.0,6.8,8.2,245.0,754.0,1.8,2.9,0.0,0.0,1300.0,5000.0,3800.0,9000.0
2565,KOSHI  AT KURSHELA AT KATIHAR,BIHAR,14.0,31.0,6.3,9.1,6.6,7.6,157.0,392.0,2.0,2.9,0.0,0.0,1100.0,2600.0,2800.0,5000.0
2566,KOSHI AT MADHEPURA,BIHAR,14.0,35.0,6.2,9.0,7.2,7.6,116.0,431.0,2.0,2.8,0.0,0.0,800.0,2600.0,2400.0,4900.0
1821,DAHA AT SIWAN,BIHAR,15.0,30.0,5.0,9.8,7.1,8.4,275.0,771.0,2.4,2.9,0.0,0.0,1100.0,3100.0,2800.0,8400.0
2560,DAHA D/S  SASAMUSA,BIHAR,16.0,30.0,6.0,9.5,7.0,7.8,286.0,614.0,2.2,2.8,0.0,0.0,1100.0,3000.0,2800.0,5000.0
2561,"DAHA  AT ITWA BRIDGE, SIWAN",BIHAR,15.0,29.0,6.9,9.2,7.2,8.4,260.0,478.0,1.9,2.9,0.0,0.0,400.0,2300.0,2400.0,4800.0
1823,DHOUS AT MADHUBANI,BIHAR,18.0,30.0,6.0,9.4,7.3,8.9,216.0,480.0,2.0,2.8,0.0,0.0,1100.0,3000.0,2800.0,5000.0
1824,FARMAR AT JOGBANI,BIHAR,14.0,29.0,5.6,8.6,6.6,7.6,99.5,480.0,1.8,3.0,0.0,0.0,700.0,2200.0,2800.0,7000.0
2559,RAM REKHAAT HARINAGAR,BIHAR,16.0,32.0,6.4,7.6,6.9,7.9,246.0,538.0,2.5,2.8,0.0,0.0,900.0,3000.0,3000.0,9000.0
1822,SIRSA AT RUXOL,BIHAR,16.0,33.0,6.4,6.4,7.0,7.7,251.0,845.0,2.5,18.0,0.0,0.0,2100.0,5000.0,4100.0,16000.0
1510,TONS RIVER,HIMACHAL PRADESH,7.0,20.0,8.7,9.4,6.3,8.2,49.1,130.3,0.1,1.2,0.0,0.5,2.0,3.7,3.7,26.0
2620,ASHWANI  U/S YASHWANT NAGAR,HIMACHAL PRADESH,,,7.4,8.7,7.3,8.9,231.0,635.0,0.1,2.0,0.0,4.5,2.0,12.0,6.1,38.0
2626,BATTA  U/S PAONTA,HIMACHAL PRADESH,13.0,29.0,6.6,9.0,7.5,8.6,248.0,583.0,0.1,1.2,0.0,0.7,6.0,13.0,14.0,24.0
2627,BATTA B/C TO YAMUNA,HIMACHAL PRADESH,15.0,27.0,6.2,8.9,7.5,8.5,401.0,577.0,0.2,1.4,0.0,0.7,6.8,13.0,15.0,27.0
2621,GIRI D/S YASHWANT NAGAR,HIMACHAL PRADESH,,,7.8,9.2,7.6,8.7,154.0,630.0,0.1,3.0,0.0,5.1,2.0,8.3,5.5,40.0
2622,GIRI U/S CCI MINES,HIMACHAL PRADESH,13.0,27.0,6.8,9.2,7.6,8.4,253.0,1030.0,0.1,1.2,0.1,0.7,4.0,13.0,10.0,31.0
2623,GIRI D/S SATAUN,HIMACHAL PRADESH,14.0,28.0,6.5,8.8,7.6,8.4,252.0,1080.0,0.1,1.6,0.2,0.7,4.0,17.0,12.0,32.0
2617,PABBAR  U/S DHAMBARI,HIMACHAL PRADESH,8.5,20.0,8.4,9.5,6.8,8.7,48.7,130.0,0.1,1.4,0.0,0.7,2.0,6.8,2.0,39.0
2618,PABBAR  U/S ROHRU,HIMACHAL PRADESH,8.0,21.0,8.0,9.2,6.5,8.5,55.1,159.0,0.1,1.2,0.0,0.7,2.0,3.6,6.0,26.0
2619,PABBAR  D/S SWARAKUDDU,HIMACHAL PRADESH,6.0,20.0,8.6,9.5,6.9,8.4,65.0,136.0,0.1,1.8,0.0,0.6,2.0,6.8,3.7,32.0
1357,HINDON AT SAHARANPUR D/S,UTTAR PRADESH,21.0,29.0,,,7.3,7.5,635.0,745.0,36.0,48.0,0.0,0.0,15000.0,15000.0,21000.0,21000.0
2496,"HINDON AT SARDHANA BUDHANA ROAD, VILLAGE BAPARSI, MEERUT",UTTAR PRADESH,18.0,23.0,,,7.2,7.7,730.0,970.0,44.0,65.0,3.2,6.5,79000.0,130000.0,110000.0,170000.0
1358,HINDON D/S GHAZIABAD,UTTAR PRADESH,16.0,26.0,0.0,0.0,6.7,7.5,792.0,1619.0,32.0,78.0,0.5,162.0,130000.0,220000.0,240000.0,320000.0
1356,BETWA B/C YAMUNA AT HAMIRPUR,UTTAR PRADESH,18.0,34.0,4.8,7.4,7.8,8.4,211.0,482.0,3.1,3.8,0.0,0.0,2100.0,2500.0,4000.0,7400.0
2107,BETWA U/S BEENA,MADHYA PRADESH,21.0,34.0,6.4,81.0,7.6,8.8,196.0,444.0,0.5,2.8,0.0,5.9,,,0.0,14.0
2108,BETWA D/S BEENA,MADHYA PRADESH,18.0,35.0,6.4,8.4,7.6,8.8,184.0,400.0,0.6,2.8,0.0,4.4,,,0.0,17.0
2119,"BETWA AT NAYAPUR D/S MANDIDEEP INDL. AREA NO.1,
DISTRICT RAISEN",MADHYA PRADESH,,,5.9,7.4,6.8,7.8,264.0,6516.0,2.2,20.0,0.0,0.1,110.0,240.0,210.0,1600.0
2121,"BETWA NEAR ROAD BRIDGE, BHOJPUR",MADHYA PRADESH,,,6.7,7.8,7.4,8.5,303.0,544.0,1.4,2.9,0.0,2.6,,,110.0,130.0
2122,BETWA NEAR W/S INTAKE WELL POINT RAISEN,MADHYA PRADESH,,,7.5,7.9,7.4,8.4,279.0,1402.0,0.9,2.3,0.0,0.2,,,70.0,120.0
1614,"BETWA NEAR INTAKE POINT, VIDISHA",MADHYA PRADESH,,,7.0,7.9,7.3,8.7,338.0,512.0,1.4,2.4,0.0,2.1,,,2.0,150.0
2124,"BETWA AT CHARANTIRGHAT, VIDISHA",MADHYA PRADESH,,,6.4,7.8,7.7,8.5,336.0,736.0,1.9,3.9,0.0,3.6,,,60.0,220.0
2125,BETWA D/S AFTER MIXING OF BAIS AT VIDISHA,MADHYA PRADESH,,,6.8,8.1,7.5,8.6,328.0,642.0,1.6,3.3,0.0,0.3,,,70.0,140.0
1735,GOVIND SAGAR,UTTAR PRADESH,19.0,34.0,5.9,7.2,7.7,8.9,170.0,804.0,3.0,3.3,0.0,0.0,1700.0,2100.0,4000.0,4900.0
2120,"KALIASOT NEAR ROAD BRIDGE, MANDIDEEP",MADHYA PRADESH,,,5.9,8.0,6.8,8.5,317.0,937.5,0.4,4.1,0.0,4.3,12.0,12.0,110.0,220.0
1142,SONE AT CHACHAI,MADHYA PRADESH,18.0,30.0,6.7,8.2,7.4,8.1,215.0,537.0,0.9,2.2,0.2,1.4,,,27.0,70.0
1371,SONE AT AMLAI,MADHYA PRADESH,18.0,31.0,6.8,7.9,7.3,8.1,212.0,560.0,1.0,2.1,0.4,1.3,,,26.0,70.0
1610,SONE AT ORIGINE AMARKANTAK,MADHYA PRADESH,18.0,30.0,6.0,7.1,6.8,7.8,78.0,233.0,0.5,1.6,0.0,2.0,,,6.0,26.0
3327,"SONE AT AMLAI, 100 METRE D/S AFTER MIXING OF ATPS",MADHYA PRADESH,18.0,31.0,3.2,3.8,6.6,8.2,426.0,1544.0,1.6,12.0,0.6,2.9,2.0,4.0,40.0,500.0
1612,SONE AT DEVLOAD OUT- LET OF BANSAGAR DAM,MADHYA PRADESH,18.0,31.0,6.8,8.9,7.5,8.1,182.0,511.3,0.7,1.9,0.2,0.9,,,22.0,90.0
3121,SONE NEAR BANZARI,BIHAR,16.0,34.0,7.2,9.2,7.2,8.6,171.0,1250.0,1.8,2.9,0.0,0.0,300.0,2200.0,1100.0,5000.0
3127,SONE RIVER AT BAHIYARA,BIHAR,22.0,30.0,5.2,9.0,7.5,8.2,161.0,459.0,1.8,2.9,0.0,0.0,300.0,3000.0,1100.0,5000.0
3128,SONE RIVER AT NASIRIGANJ DAM,BIHAR,18.0,33.0,7.1,9.6,7.4,8.5,158.0,1180.0,2.0,2.7,0.0,0.0,500.0,3000.0,1300.0,9000.0
3309,"CHAMBAL AT TAL VILLAGE NEAR BRIDGE, UJJAIN",MADHYA PRADESH,26.0,27.0,6.9,7.8,7.0,8.9,550.0,1460.0,1.6,6.0,1.0,4.0,6.0,600.0,40.0,1600.0
3310,"CHAMLA AT W/S INTAKE POINT BADNAGAR, UJJAIN",MADHYA PRADESH,19.0,31.0,6.5,7.6,7.7,8.4,309.0,1310.0,1.8,4.0,0.9,3.0,4.0,21.0,50.0,500.0
1365,CHAMBAL AT NAGDA U/S (WATER INTAKE POINT),MADHYA PRADESH,24.0,28.0,6.8,7.8,7.2,8.6,320.0,780.0,1.0,2.9,0.6,2.6,7.0,40.0,7.0,300.0
1366,CHAMBAL D/S NAGDA,MADHYA PRADESH,22.0,28.0,6.1,7.5,7.3,8.4,927.0,18620.0,2.9,56.0,0.7,7.0,70.0,1600.0,500.0,1600.0
2955,"CHAMBAL ENTERING IN RAJASTHAN AT GANDHI SAGAR DAM, KOTA",RAJASTHAN,18.0,31.0,4.6,6.7,7.5,9.8,210.0,480.0,0.7,1.7,0.1,1.8,4.0,7.0,7.0,20.0
1418,"CHAMBAL AT GANDHI SAGAR DAM, RAMPURA",MADHYA PRADESH,24.0,31.0,7.2,7.9,7.2,8.4,314.0,520.0,1.2,2.6,0.1,2.0,4.0,22.0,40.0,220.0
1288,CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE),RAJASTHAN,19.0,30.0,5.5,7.1,7.7,8.8,240.0,330.0,0.7,1.1,0.1,1.6,4.0,4.0,7.0,20.0
1289,CHAMBAL AT KOTA D/S (2 KM. FROM CITY),RAJASTHAN,19.0,31.0,4.5,6.8,7.9,9.1,270.0,820.0,0.9,3.1,0.5,1.7,7.0,28.0,93.0,1100.0
1413,CHAMBAL AT RAMESHWARGHAT NR. SAWAIMADHOPUR,RAJASTHAN,13.0,34.0,4.9,6.1,7.9,9.0,200.0,680.0,0.7,2.2,0.2,1.6,7.0,20.0,11.0,150.0
1609,CHAMBAL AT DHOLPUR,MADHYA PRADESH,22.0,28.0,7.2,9.0,7.2,8.5,325.0,970.0,1.3,2.3,0.0,2.8,,,,
1615,PARVATI NEAR INTAKE POINT PILLUKHEDI DISTT. RAJGARH,MADHYA PRADESH,18.0,26.0,6.7,8.9,7.1,7.6,395.0,632.0,1.8,2.6,0.0,0.0,,,,
2126,"PARVATI A/C OF VINDHYACHAL NALLA, PILUKHEDI",MADHYA PRADESH,18.0,32.0,6.2,8.7,7.4,7.6,322.0,654.0,1.9,2.8,0.0,1.2,11.0,21.0,33.0,280.0
2954,"PARVATI B/M CHAMBAL AT KHATOLI, KOTA",RAJASTHAN,17.0,31.0,5.0,7.4,8.0,9.0,180.0,720.0,0.8,1.9,0.4,1.7,4.0,14.0,7.0,150.0
1607,"GOHAD DAM, GOHAD",MADHYA PRADESH,22.0,29.0,4.1,8.2,7.2,8.9,410.0,1148.0,0.8,6.3,0.0,2.8,,,,
1367,KHAN AT KABIT KHEDI (NEAR INDORE),MADHYA PRADESH,22.0,29.0,2.5,4.8,7.1,8.1,936.0,1580.0,8.0,50.0,1.1,24.0,27.0,920.0,900.0,1600.0
1369,KSHIPRA AT RAMGHAT AT UJJAIN,MADHYA PRADESH,23.0,29.0,2.3,8.0,7.0,8.8,474.0,1700.0,2.6,16.0,1.2,5.7,280.0,800.0,1600.0,1600.0
1370,KSHIPRA AT TRIVENISANGAM (1 KM. D/S OF SANGAM),MADHYA PRADESH,19.0,29.0,3.6,8.2,7.6,8.8,397.0,1484.0,1.7,14.0,0.0,5.4,3.0,900.0,350.0,1600.0
1468,KSHIPRA AT SIDDHAWAT (D/S) OF UJJAIN,MADHYA PRADESH,23.0,30.0,2.7,8.6,7.1,8.7,482.0,1610.0,6.0,38.0,1.8,5.4,350.0,900.0,,
2953,"KALI SINDH AT ANICUT OF M/S CFCL GADEPAN, KOTA",RAJASTHAN,16.0,30.0,4.7,6.3,8.0,8.8,170.0,670.0,0.7,1.8,0.5,1.6,4.0,7.0,7.0,75.0
2956,"RIVER KALI SINDH AT BAROD ROAD BRIDGE, KOTA",RAJASTHAN,16.0,31.0,4.6,6.9,8.1,8.9,190.0,950.0,0.9,182.0,0.6,1.8,7.0,20.0,11.0,150.0
1608,SINDH AT DABRA,MADHYA PRADESH,22.0,30.0,8.0,10.0,7.3,8.7,299.0,920.0,1.1,1.8,0.0,2.8,11.0,11.0,1211.0,1211.0
2117,"BICHIA, BRIDGE GOVINDGARH ROAD",MADHYA PRADESH,18.0,33.0,5.6,6.9,7.3,7.8,428.0,784.0,2.1,3.5,1.0,1.5,6.0,50.0,21.0,350.0
1433,SANKH AT TIGRA RESERVOIR,MADHYA PRADESH,20.0,32.0,7.5,8.5,7.0,8.1,460.0,1215.0,1.2,2.5,0.0,2.8,1100.0,1100.0,,
2950,"BANAS,DHANARI DAM, NEAR SWAROOPGANJ, SIROHI",RAJASTHAN,16.0,25.0,4.5,7.3,7.5,9.0,160.0,770.0,0.7,1.8,0.8,4.4,4.0,14.0,7.0,150.0
2952,"BANAS,NEAR NEWTA DAM, JAIPUR",RAJASTHAN,17.0,30.0,1.9,4.2,8.1,9.4,220.0,2100.0,3.9,13.0,1.8,5.5,7.0,28.0,75.0,460.0
2951,"BANAS,BISULPUR DAM, TONK",RAJASTHAN,20.0,34.0,3.6,6.1,7.8,9.4,210.0,480.0,0.7,1.7,0.3,1.7,4.0,7.0,4.0,75.0
2945,"CHHAPI ,U/S OF CHHAPI DAM, JHALAWAR",RAJASTHAN,19.0,31.0,4.9,5.7,7.6,8.6,180.0,420.0,0.9,1.2,0.1,1.6,4.0,14.0,7.0,150.0
2946,"UJAD,U/S OF BHIM SAGAR DAM, JHALAWAR",RAJASTHAN,18.0,31.0,5.1,6.3,7.6,8.7,190.0,580.0,0.9,1.7,0.1,1.7,4.0,7.0,7.0,75.0
2382,DAMODAR AT PHUSRO ROAD BRIDGE,JHARKHAND,26.0,26.0,7.2,7.2,7.3,7.3,,,2.8,2.8,0.0,0.0,,,,
2383,DAMODAR U/S JAMADOVA,JHARKHAND,20.0,28.0,7.5,7.6,7.4,7.5,,,1.8,1.9,0.0,0.0,,,,
2384,DAMODAR D/S SINDRI,JHARKHAND,20.0,29.0,7.3,7.6,7.5,7.5,,,2,2.1,0.0,0.0,,,,
2391,DAMODAR AT PANCHET DAM,JHARKHAND,21.0,26.0,7.5,7.8,7.5,7.6,,,1.4,1.6,0.0,0.0,,,,
1331,"DAMODAR AT DISHERGARH VILL.(NR.BIHAR-WEST BENGAL
BORDER)",WEST BENGAL,20.0,31.0,6.3,12.0,7.4,8.1,163.0,374.0,1.1,7.9,0.1,1.2,500,90000.0,700,160000.0
1332,"DAMODAR AT D/S OF IISCO AFTER
3RD OUTFALL AT DHENNA VILLAGE",WEST BENGAL,21.0,32.0,6.6,12.0,7.1,8.3,179.0,367.0,1.1,4.3,0.2,0.7,200,35000.0,400,160000.0
1333,"DAMODAR AT NARAINPUR A/C  OF
NUNIA NALLAH",WEST BENGAL,22.0,34.0,4.7,15.0,7.1,8.4,312.0,455.0,2,8.9,0.3,1.0,400,22000.0,2200,90000.0
1334,"DAMODAR NEAR MUJHER MANA
VILLAGE A/C OF TAMLA NALLAH",WEST BENGAL,21.0,34.0,4.9,8.7,7.1,8.4,198.0,914.0,1.1,4.7,0.1,1.4,800,24000.0,1300,90000.0
1335,"HOOGHLY, DURGACHAK, NEAR
PATHIKALI",WEST BENGAL,23.0,32.0,5.4,8.1,7.5,8.2,1397.0,22600.0,0.7,4.0,0.1,0.5,2700,28000.0,11000,160000.0
2527,"DAMODAR,WATER INTAKE POINT
FOR BURDWAN TOWN",WEST BENGAL,21.0,36.0,6.5,11.3,7.4,8.3,176.0,400.0,1.2,5.6,0.2,0.9,200,17000.0,400,160000.0
2392,BARAKAR AT MAITHAN DAM,JHARKHAND,23.0,28.0,7.4,7.7,7.5,7.6,,,1.2,1.4,0.0,0.0,,,,
1336,"BARAKAR AT ASANSOL (WATER
INTAKE POINT)",WEST BENGAL,21.0,31.0,6,11.8,7.2,8.2,149.0,290.0,1,5.7,0.2,1.1,1200,30000.0,1700,50000.0
2390,KONAR AT TENUGHAT DAM,JHARKHAND,27.0,27.0,7.7,7.7,7.5,7.5,,,1.3,1.3,0.0,0.0,,,,
2509,"RUPNARAYAN , D/S AT KOLAGHAT,
NEAR KOLAGHAT RAIL BRIDGE NO.3",WEST BENGAL,22.0,34.0,5.7,7.9,7.5,8.2,208.0,5590.0,0.3,2.2,0.2,0.6,2200,22000.0,3300,160000.0
1337,"RUPNARAYAN B/C TO RIVER GANGA
NEAR GEONKHALI",WEST BENGAL,21.0,32.0,4.8,8.5,7.8,8.5,372.0,12200.0,0.4,2.9,0.2,0.7,5000,30000.0,8000,160000.0
2541,"DWARAKESHWAR WATER INTAKE
POINT FOR BANKURA TOWN",WEST BENGAL,22.0,33.0,6,9.5,7.2,8.3,128.0,578.0,1,4.4,0.1,1.3,100,35000.0,400,160000.0
2531,"DWARKA,  U/S OF TARAPITH AT
SADHAK BAMDEB GHAT",WEST BENGAL,19.0,36.0,3,12.4,6.8,8.7,110.0,1016.0,2.1,10.0,0.0,1.2,1100,35000.0,1700,160000.0
2532,"DWARKA , D/S OF TARAPITH, AT
SATIGHAT",WEST BENGAL,19.0,37.0,4.8,12.2,6.7,8.8,101.0,955.0,2.6,10.0,0.0,1.2,800,90000.0,1300,160000.0
2508,"SILABATI, D/S  AT GHATAL",WEST BENGAL,22.0,36.0,4.7,8.3,6.9,8.1,142.0,1677.0,0.6,3.8,0.1,0.6,5000,24000.0,11000,160000.0
2514,"JALANGI, D/S OF KRISHNA NAGAR",WEST BENGAL,21.0,34.0,1.6,9.8,7.1,8.3,244.0,662.0,0.8,8.3,0.1,0.9,70000,170000.0,110000,280000.0
1764,CHURNI D/S OF SANTIPUR TOWN,WEST BENGAL,22.0,34.0,1.8,7.3,7.1,8.1,182.0,693.0,3.3,10.0,0.3,1.7,80000,500000.0,130000,1600000.0
2518,"CHURNI, MAJHADIA",WEST BENGAL,22.0,32.0,0.2,6.8,7.2,8.3,226.0,691.0,2,8.3,0.3,1.0,11000,280000.0,21000,350000.0
2517,"MATHA BHANGA, GOBINDAPUR",WEST BENGAL,22.0,32.0,0.4,6.3,7.3,8.1,238.0,685.0,2.6,7.9,0.1,0.7,22000,220000.0,33000,280000.0
2534,"MAYURAKSHI,  WATER INTAKE POINT
FOR SURI TOWN",WEST BENGAL,20.0,33.0,5.1,10.2,6.9,8.2,119.0,193.0,1,4.5,0.1,0.9,200,13000.0,400,24000.0
2507,"KANSI, D/S MIDNAPORE, NEAR NEW
HANUMAN MANDIR, GANDHIGHAT",WEST BENGAL,24.0,36.0,5.6,11.2,6.8,9.0,128.0,355.0,1.6,7.9,0.1,0.5,1700,30000.0,2600,90000.0
1946,MAHANANDA AT SILIGURI,WEST BENGAL,14.0,30.0,3.3,8.7,6.5,7.9,99.0,202.0,1.3,6.0,0.2,0.6,1700,40000.0,3300,110000.0
Water quality criteria,,,,,>4 mg/l,,6.5-8.5,,,,<3 mg/l,,,,<2500MPN/100ml,,<5000MPN/100ml,
2525,"MAHANANDA D/S, RAMGHAT",WEST BENGAL,12.0,34.0,1.2,6.2,6.8,7.8,102.0,489.0,2.4,25.0,0.2,0.5,50000,1400000.0,110000,2800000.0
2572,"MAHANANDA AT THAKURGANJ,
KISHANGANJ ROAD BRIDGE",BIHAR,14.0,28.0,6.1,8.5,6.5,7.6,107.0,425.0,2,28.0,0.0,0.0,800,3000.0,2400,9000.0
2549,"VINDYADHARI,  U/S HAROA BRIDGE",WEST BENGAL,21.0,33.0,0.4,2.2,7.5,8.0,601.0,7917.0,5,45.0,0.5,1.2,22000,300000.0,50000,500000.0
2550,"VINDYADHARI D/S MALANCHA
BURNING GHAT",WEST BENGAL,21.0,39.0,0.6,4.1,7.4,8.0,2416.0,25160.0,7,27.0,0.4,0.9,11000,80000.0,14000,130000.0
2381,BOKARO AT JARANDI,JHARKHAND,28.0,28.0,6.7,6.7,7.3,7.3,,,2.5,2.5,0.0,0.0,,,,
1260,BRAHAMPUTRA AT KHERGHAT (A/C  WITH DIBANG & DIHANG),ASSAM,19.0,28.0,5.8,9.0,6.8,8.2,76.0,271.0,0.5,2.5,0.1,2.1,2,1500.0,910,120000.0
1030,BRAHAMPUTRA AT DIBRUGARH,ASSAM,18.0,30.0,6.1,10.5,7.2,8.2,71.0,260.0,0.6,2.6,0.1,0.3,300,2000.0,360,7500.0
1262,BRAHAMPUTRA AT NIMATIGHAT,ASSAM,14.0,28.0,5.3,7.8,7.1,8.0,74.0,156.0,1.0,3.9,0.1,0.5,300,1500.0,910,24000.0
